,model_id,label,train length,dev length,test length,batch_size,lr,seed,target_layer,mask_init,model,model path,train loss,dev loss,knn dev acc,dev majority acc,knn test acc,test majority acc,L0 Norm,L0 Max,vanilla acc,ablated acc,kl,mlm vanilla acc,mlm ablated acc,mlm kl
0,c2a82254-e08c-4ae3-a07e-e11fb4cbd17f,tag,16521,1522,15977,16,0.001,0,0,1.0,gpt_neox,EleutherAI/pythia-160m,2.3926426518347954,2.3734625975290933,0.7695990052844265,0.1644389182468138,0.7726732177505163,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.0019120458891013384,4.3246033998565965,-1,-1,-1
1,7ac4606c-b5a5-42f0-a9ea-89327faf90f6,tag,16521,1522,15977,16,0.001,0,1,1.0,gpt_neox,EleutherAI/pythia-160m,2.479980407222625,2.463950753211975,0.6006216972334473,0.1644389182468138,0.5997997120861238,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.10516252390057361,1.4085386044056725,-1,-1,-1
2,a3e7d1ea-3ed0-4781-8fc2-134d2f840017,tag,16521,1522,15977,16,0.001,0,2,1.0,gpt_neox,EleutherAI/pythia-160m,2.4708872841250513,2.451685984929403,0.6822505439850792,0.1644389182468138,0.6871753145146148,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.09369024856596558,1.4613979283679892,-1,-1,-1
3,732853db-c949-433a-97dc-f123f9f77de8,tag,16521,1522,15977,16,0.001,0,3,1.0,gpt_neox,EleutherAI/pythia-160m,2.50064859467168,2.4835781256357827,0.6304631644389183,0.1644389182468138,0.6318457783063153,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.11727214786488209,1.1240517571900892,-1,-1,-1
4,705844a8-a1d8-4757-8664-a524cf336a2e,tag,16521,1522,15977,16,0.001,0,4,1.0,gpt_neox,EleutherAI/pythia-160m,2.4974594116210938,2.4777032931645713,0.6435809760646565,0.1644389182468138,0.6468673718470301,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.15806246016571066,0.26391204775633365,-1,-1,-1
5,693dc903-ff02-4489-822d-79e6ca5e43bb,tag,16521,1522,15977,16,0.001,0,5,1.0,gpt_neox,EleutherAI/pythia-160m,2.5042650084341727,2.4820885260899863,0.5969536835561082,0.1644389182468138,0.6043687801214246,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.17463352453792225,0.2397921521470682,-1,-1,-1
6,29ac31ad-4fd4-4082-b026-92e8f3ba4ba3,tag,16521,1522,15977,16,0.001,0,6,1.0,gpt_neox,EleutherAI/pythia-160m,2.4825190728710544,2.461456020673116,0.6190239353434878,0.1644389182468138,0.6239594416974401,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.17208413001912046,0.2621478633260636,-1,-1,-1
7,d8f8d781-2eee-4fb4-82bf-8410d587cb41,tag,16521,1522,15977,16,0.001,0,7,1.0,gpt_neox,EleutherAI/pythia-160m,2.4865722925432268,2.4678581953048706,0.5963941560460055,0.1644389182468138,0.5992989923014334,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.16889738687061823,0.24582241780443356,-1,-1,-1
8,7105b9b1-895f-44d1-aeea-1f244e0d7595,tag,16521,1522,15977,16,0.001,0,8,1.0,gpt_neox,EleutherAI/pythia-160m,2.477102937236909,2.454846660296122,0.609947155735157,0.1644389182468138,0.608875258183639,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.15806246016571066,0.31155521935000396,-1,-1,-1
9,2f7dcacf-826a-4a83-a1eb-40ec210a767d,tag,16521,1522,15977,16,0.001,0,9,1.0,gpt_neox,EleutherAI/pythia-160m,2.4866999964560232,2.4662004311879477,0.6005595275101026,0.1644389182468138,0.6031169806596983,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.1727214786488209,0.48249469706022946,-1,-1,-1
10,22c61285-9aec-449b-9f8c-fcf301d8bc6b,tag,16521,1522,15977,16,0.001,0,10,1.0,gpt_neox,EleutherAI/pythia-160m,2.487294339364575,2.468130111694336,0.5725831520049736,0.1644389182468138,0.5778306315328284,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.14531548757170173,0.7948471857074569,-1,-1,-1
11,ed54348b-1bb6-4ad6-aa9b-56b845f70498,tag,16521,1522,15977,16,0.001,0,11,1.0,gpt_neox,EleutherAI/pythia-160m,2.5626117490953013,2.5407214562098184,0.6034193347839603,0.1644389182468138,0.6036177004443888,0.16880515741378233,4718592.0,4718592,0.18929254302103252,0.14531548757170173,5.569259380975144,-1,-1,-1
